Code postal 2022;Libellé poste;Code géographique PMSI 2022;latitude;longitude
11100;NARBONNE;11100;43.1232;2.9753333333333334
11110;COURSAN;11110;43.2383;3.0867750000000003
11120;ARGELIERS;11120;43.3184;2.883625
11130;SIGEAN;11C05;43.0279;2.9783
11140;AXAT;11140;42.8037;2.1441807692307693
11150;BRAM;11150;43.2822;2.07392
11160;RIEUX-MINERVOIS;11160;43.3631;2.51629
11170;ALZONNE;11170;43.3069;2.186225
11190;COUIZA;11C02;42.9176;2.309988888888889
11200;LÉZIGNAN-CORBIÈRES;11200;43.2122;2.786291304347826
11210;PORT-LA-NOUVELLE;11210;43.0183;3.05
11220;VAL-DE-DAGNE;11220;43.1298;2.572
11230;CHALABRE;11230;43.0682;2.00654
11240;BELVÈZE-DU-RAZÈS;11240;43.1391;2.06485
11250;POMAS;11250;43.0536;2.325
11260;ESPÉRAZA;11260;42.935;2.1758800000000003
11270;FANJEAUX;11270;43.1281;1.9736733333333332
11290;MONTRÉAL;11290;43.1843;2.2074166666666666
11300;LIMOUX;11300;42.9888;2.171089285714286
11310;SAISSAC;11310;43.3586;2.183
11320;LABASTIDE-D'ANJOU;11320;43.4262;1.8603428571428573
11330;VILLEROUGE-TERMENÈS;11330;42.9564;2.55009
11340;BELCAIRE;11340;42.8504;1.9757
11350;TUCHAN;11350;42.8676;2.6365833333333333
11360;DURBAN-CORBIÈRES;11360;43.0485;2.79479
11370;LEUCATE;11370;42.9106;3.0294
11380;MAS-CABARDÈS;11C04;43.3816;2.379985714285714
11390;CUXAC-CABARDÈS;11C04;43.3696;2.277233333333333
11400;CASTELNAUDARY;11400;43.2475;1.9657428571428568
11410;SALLES-SUR-L'HERS;11410;43.3178;1.7930499999999998
11420;BELPECH;11420;43.1734;1.8160727272727275
11430;GRUISSAN;11430;43.1076;3.0865
11440;PEYRIAC-DE-MER;11C01;43.0872;2.9572
11480;LA PALME;11480;42.9752;2.9924
11490;PORTEL-DES-CORBIÈRES;11C01;43.05;2.9167
11500;QUILLAN;11500;42.8531;2.203392307692308
11510;FITOU;11510;42.9317;2.9517
11540;ROQUEFORT-DES-CORBIÈRES;11C05;42.9917;2.9521
11560;FLEURY;11560;43.2309;3.1375
11570;PALAJA;11570;43.1729;2.37558
11580;ALET-LES-BAINS;11C02;42.9849;2.3426142857142858
11590;CUXAC-D'AUDE;11590;43.2463;2.971633333333333
11600;CONQUES-SUR-ORBIEL;11600;43.3337;2.386525
11610;PENNAUTIER;11610;43.2458;2.30205
11620;VILLEMOUSTAUSSOU;11620;43.2525;2.364
11700;CAPENDU;11700;43.2028;2.6382714285714286
11800;TRÈBES;11800;43.1556;2.4848714285714286
12000;RODEZ;12C05;44.3601;2.559525
12100;MILLAU;12100;44.0997;3.0618
12110;AUBIN;12110;44.5568;2.2482
12120;CASSAGNES-BÉGONHÈS;12120;44.1909;2.5296444444444446
12130;SAINT GENIEZ D'OLT ET D'AUBRAC;12130;44.4714;2.9781625
12140;ENTRAYGUES-SUR-TRUYÈRE;12140;44.6122;2.571228571428571
12150;SÉVÉRAC D'AVEYRON;12150;44.3368;3.018883333333333
12160;BARAQUEVILLE;12160;44.2285;2.4193166666666666
12170;RÉQUISTA;12170;44.1121;2.512471428571428
12190;LE NAYRAC;12C04;44.5251;2.680675
12200;VILLEFRANCHE-DE-ROUERGUE;12200;44.3987;2.024753846153846
12210;LAGUIOLE;12210;44.7546;2.8279666666666667
12220;MONTBAZENS;12220;44.4832;2.2069375
12230;LA CAVALERIE;12230;43.9758;3.2411875
12240;RIEUPEYROUX;12240;44.2397;2.2277
12250;ROQUEFORT-SUR-SOULZON;12C01;43.9755;3.0093
12260;VILLENEUVE;12260;44.4911;1.975225
12270;LA FOUILLADE;12270;44.1977;2.05092
12290;PONT-DE-SALARS;12290;44.2813;2.757042857142857
12300;DECAZEVILLE;12300;44.65;2.2480666666666664
12310;LAISSAC-SÉVÉRAC L'ÉGLISE;12310;44.4003;2.854588888888889
12320;CONQUES-EN-ROUERGUE;12320;44.6055;2.433775
12330;SALLES-LA-SOURCE;12330;44.4746;2.4685375
12340;BOZOULS;12340;44.3944;2.76834
12350;MALEVILLE;12350;44.3741;2.1626857142857143
12360;CAMARÈS;12360;43.7796;2.95207
12370;BELMONT-SUR-RANCE;12370;43.8181;2.73578
12380;SAINT-SERNIN-SUR-RANCE;12380;43.8968;2.6126
12390;RIGNAC;12390;44.4087;2.3180625
12400;SAINT-AFFRIQUE;12400;43.8946;2.8495666666666666
12410;SALLES-CURAN;12410;44.2001;2.8207
12420;ARGENCES EN AUBRAC;12420;44.7643;2.78854
12430;VILLEFRANCHE-DE-PANAT;12430;44.0667;2.71436
12440;LA SALVETAT-PEYRALÈS;12440;44.2198;2.193966666666667
12450;LUC-LA-PRIMAUBE;12450;44.2889;2.5508666666666664
12460;SAINT-AMANS-DES-COTS;12460;44.7139;2.6794
12470;SAINT-CHÉLY-D'AUBRAC;12470;44.5904;2.9081
12480;BROQUIÈS;12480;43.9747;2.6802
12490;SAINT-ROME-DE-CERNON;12490;44.0484;2.9370000000000003
12500;ESPALION;12500;44.4864;2.807433333333333
12510;OLEMPS;12C05;44.3601;2.500666666666667
12520;AGUESSAC;12520;44.2019;3.0904
12540;CORNUS;12C01;43.8973;3.12848
12550;COUPIAC;12550;43.939;2.598828571428572
12560;SAINT-LAURENT-D'OLT;12560;44.4175;3.071566666666667
12580;CAMPUAC;12C04;44.5695;2.57745
12600;MUR-DE-BARREZ;12600;44.829;2.659733333333333
12620;SAINT-BEAUZÉLY;12C03;44.1297;2.9495000000000005
12630;MONTROZIER;12630;44.4063;2.7134
12640;RIVIÈRE-SUR-TARN;12C02;44.1777;3.13055
12700;CAPDENAC-GARE;12700;44.5322;2.09714
12720;MOSTUÉJOULS;12C02;44.1885;3.236975
12740;SÉBAZAC-CONCOURÈS;12740;44.4048;2.6353
12780;VÉZINS-DE-LÉVÉZOU;12C03;44.2158;2.96965
12800;NAUCELLE;12800;44.1807;2.3243444444444443
12850;SAINTE-RADEGONDE;12C05;44.3749;2.60345
13001;MARSEILLE 1ER ARRONDISSEMENT;13001;43.2969;5.3826
13002;MARSEILLE 2E ARRONDISSEMENT;13002;43.2966;5.3703
13003;MARSEILLE 3E ARRONDISSEMENT;13003;43.3026;5.3758
13004;MARSEILLE 4E ARRONDISSEMENT;13004;43.3021;5.4014
13005;MARSEILLE 5E ARRONDISSEMENT;13005;43.2955;5.4006
13006;MARSEILLE 6E ARRONDISSEMENT;13006;43.2876;5.3792
13007;MARSEILLE 7E ARRONDISSEMENT;13007;43.2829;5.3602
13008;MARSEILLE 8E ARRONDISSEMENT;13008;43.2708;5.3821
13009;MARSEILLE 9E ARRONDISSEMENT;13009;43.2543;5.4057
13010;MARSEILLE 10E ARRONDISSEMENT;13010;43.2789;5.4152
13011;MARSEILLE 11E ARRONDISSEMENT;13011;43.2907;5.4384
13012;MARSEILLE 12E ARRONDISSEMENT;13012;43.2961;5.4362
13013;MARSEILLE 13E ARRONDISSEMENT;13013;43.3186;5.4084
13014;MARSEILLE 14E ARRONDISSEMENT;13014;43.3445;5.38
13015;MARSEILLE 15E ARRONDISSEMENT;13015;43.3722;5.3539
13016;MARSEILLE 16E ARRONDISSEMENT;13016;43.3598;5.3342
13080;AIX-EN-PROVENCE;13100;43.5283;5.4497
13090;AIX-EN-PROVENCE;13100;43.5283;5.4497
13100;LE THOLONET;13100;43.5283;5.52106
13103;SAINT-ÉTIENNE-DU-GRÈS;13103;43.7804;4.742649999999999
13104;ARLES;13200;43.6768;4.6303
13105;MIMET;13105;43.4143;5.5058
13109;SIMIANE-COLLONGUE;13109;43.4307;5.4345
13110;PORT-DE-BOUC;13110;43.4066;4.9809
13111;COUDOUX;13111;43.558;5.2489
13112;LA DESTROUSSE;13112;43.375;5.6056
13113;LAMANON;13113;43.6998;5.0887
13114;PUYLOUBIER;13114;43.5252;5.6765
13115;SAINT-PAUL-LÈS-DURANCE;13C01;43.685;5.7077
13116;VERNÈGUES;13C03;43.6857;5.1716
13117;MARTIGUES;13500;43.4074;5.0553
13118;ISTRES;13800;43.5134;4.9875
13119;SAINT-SAVOURNIN;13119;43.4085;5.5269
13120;GARDANNE;13120;43.4549;5.4691
13121;AURONS;13C03;43.6651;5.1575
13122;VENTABREN;13122;43.5385;5.2954
13123;ARLES;13200;43.6768;4.6303
13124;PEYPIN;13124;43.385;5.5779
13126;VAUVENARGUES;13C02;43.5552;5.5989
13127;VITROLLES;13127;43.46;5.2486
13129;ARLES;13200;43.6768;4.6303
13130;BERRE-L'ÉTANG;13130;43.4781;5.1704
13140;MIRAMAS;13140;43.5851;5.0027
13150;TARASCON;13150;43.8058;4.667566666666667
13160;CHÂTEAURENARD;13160;43.8817;4.8549
13170;LES PENNES-MIRABEAU;13170;43.4101;5.3084
13180;GIGNAC-LA-NERTHE;13180;43.3929;5.2359
13190;ALLAUCH;13190;43.3357;5.482
13200;ARLES;13200;43.6768;4.6303
13210;SAINT-RÉMY-DE-PROVENCE;13210;43.7885;4.8317
13220;CHÂTEAUNEUF-LES-MARTIGUES;13220;43.3838;5.164
13230;PORT-SAINT-LOUIS-DU-RHÔNE;13230;43.3873;4.8261
13240;SEPTÈMES-LES-VALLONS;13240;43.3983;5.366
13250;SAINT-CHAMAS;13250;43.5627;5.0533
13260;CASSIS;13260;43.2157;5.5385
13270;FOS-SUR-MER;13270;43.4377;4.9446
13280;ARLES;13200;43.6768;4.6303
13290;AIX-EN-PROVENCE;13100;43.5283;5.4497
13300;SALON-DE-PROVENCE;13300;43.6423;5.0948
13310;SAINT-MARTIN-DE-CRAU;13310;43.6396;4.8127
13320;BOUC-BEL-AIR;13320;43.4522;5.413
13330;PÉLISSANNE;13330;43.6326;5.16435
13340;ROGNAC;13340;43.4876;5.2339
13350;CHARLEVAL;13350;43.7186;5.2455
13360;ROQUEVAIRE;13360;43.3502;5.6041
13370;MALLEMORT;13370;43.7317;5.1795
13380;PLAN-DE-CUQUES;13380;43.3475;5.464
13390;AURIOL;13390;43.3716;5.6341
13400;AUBAGNE;13400;43.2928;5.5707
13410;LAMBESC;13410;43.6538;5.2621
13420;GÉMENOS;13420;43.2975;5.6284
13430;EYGUIÈRES;13430;43.6948;5.0313
13440;CABANNES;13440;43.8602;4.9519
13450;GRANS;13450;43.6086;5.0629
13460;SAINTES-MARIES-DE-LA-MER;13460;43.4521;4.4291
13470;CARNOUX-EN-PROVENCE;13470;43.2564;5.5644
13480;CABRIÈS;13480;43.4413;5.3788
13490;JOUQUES;13C01;43.6371;5.6367
13500;MARTIGUES;13500;43.4074;5.0553
13510;ÉGUILLES;13510;43.5687;5.3557
13520;MAUSSANE-LES-ALPILLES;13520;43.7443;4.7957
13530;TRETS;13530;43.4482;5.6833
13540;AIX-EN-PROVENCE;13100;43.5283;5.4497
13550;NOVES;13550;43.8774;4.9025
13560;SÉNAS;13560;43.7438;5.078
13570;BARBENTANE;13570;43.8994;4.7476
13580;LA FARE-LES-OLIVIERS;13580;43.551;5.1943
13590;MEYREUIL;13590;43.4878;5.4957
13600;LA CIOTAT;13600;43.2135;5.617
13610;LE PUY-SAINTE-RÉPARADE;13610;43.6867;5.41455
13620;CARRY-LE-ROUET;13620;43.3314;5.1524
13630;EYRAGUES;13630;43.841;4.8423
13640;LA ROQUE-D'ANTHÉRON;13640;43.7154;5.3097
13650;MEYRARGUES;13650;43.6368;5.5268
13660;ORGON;13660;43.7911;5.0387
13670;SAINT-ANDIOL;13670;43.8403;4.931649999999999
13680;LANÇON-PROVENCE;13680;43.5927;5.1279
13690;GRAVESON;13690;43.8505;4.7736
13700;MARIGNANE;13700;43.4173;5.22395
13710;FUVEAU;13710;43.4558;5.5615
13720;LA BOUILLADISSE;13720;43.3962;5.590949999999999
13730;SAINT-VICTORET;13730;43.4196;5.234
13740;LE ROVE;13740;43.3699;5.2511
13750;PLAN-D'ORGON;13750;43.8073;4.9954
13760;SAINT-CANNAT;13760;43.6213;5.2981
13770;VENELLES;13770;43.5986;5.4798
13780;CUGES-LES-PINS;13780;43.2761;5.72795
13790;ROUSSET;13790;43.4831;5.610066666666667
13800;ISTRES;13800;43.5134;4.9875
13810;EYGALIÈRES;13810;43.761;4.9497
13820;ENSUÈS-LA-REDONNE;13820;43.3546;5.2036
13821;LA PENNE-SUR-HUVEAUNE;13821;43.2821;5.5164
13830;ROQUEFORT-LA-BÉDOULE;13830;43.2488;5.5902
13840;ROGNES;13840;43.6638;5.3473
13850;GRÉASQUE;13850;43.4331;5.5445
13860;PEYROLLES-EN-PROVENCE;13C02;43.6455;5.5849
13870;ROGNONAS;13870;43.8999;4.8037
13880;VELAUX;13880;43.5284;5.2566
13890;MOURIÈS;13890;43.69;4.8709
13910;MAILLANE;13910;43.8329;4.7821
13920;SAINT-MITRE-LES-REMPARTS;13920;43.455;5.0143
13930;AUREILLE;13930;43.7082;4.9473
13940;MOLLÉGÈS;13940;43.807;4.9493
13950;CADOLIVE;13950;43.3969;5.5453
13960;SAUSSET-LES-PINS;13960;43.3314;5.1043
13980;ALLEINS;13980;43.7039;5.162
13990;FONTVIEILLE;13990;43.7281;4.7095
14000;CAEN;14000;49.1859;-0.3591
14100;LISIEUX;14100;49.1047;0.2655695652173913
14110;CONDÉ-EN-NORMANDIE;14110;48.8564;-0.5581833333333334
14111;LOUVIGNY;14111;49.1572;-0.3938
14112;BIÉVILLE-BEUVILLE;14112;49.2429;-0.33545
14113;VILLERVILLE;14C03;49.4015;0.1402333333333333
14114;VER-SUR-MER;14114;49.3299;-0.5312
14117;ARROMANCHES-LES-BAINS;14C01;49.3367;-0.6409666666666667
14120;MONDEVILLE;14120;49.175;-0.3224
14121;SALLENELLES;14C02;49.2635;-0.2298
14123;IFS;14123;49.154;-0.3515666666666666
14130;PONT-L'ÉVÊQUE;14130;49.2466;0.2268931034482758
14140;MÉZIDON VALLÉE D'AUGE;14C06;49.031;0.1544210526315789
14150;OUISTREHAM;14150;49.2757;-0.2591
14160;DIVES-SUR-MER;14160;49.2663;-0.0881
14170;SAINT-PIERRE-EN-AUGE;14170;49.0382;-0.0562631578947368
14190;SAINT-SYLVAIN;14190;49.004;-0.2327785714285714
14200;HÉROUVILLE-SAINT-CLAIR;14200;49.2109;-0.3065
14210;THUE ET MUE;14C05;49.0339;-0.5108916666666666
14220;LE HOM;14220;48.946;-0.4316931034482759
14230;ISIGNY-SUR-MER;14230;49.2711;-1.0401538461538462
14240;CAUMONT-SUR-AURE;14240;49.1367;-0.7943571428571429
14250;TILLY-SUR-SEULLES;14250;49.1565;-0.6234666666666667
14260;LES MONTS D'AUNAY;14260;49.0201;-0.66737
14270;BELLE VIE EN AUGE;14C06;49.0836;-0.0720666666666666
14280;SAINT-CONTEST;14280;49.214;-0.4128
14290;VALORBIQUET;14290;49.053;0.3439105263157895
14310;VILLERS-BOCAGE;14310;49.1048;-0.6496285714285713
14320;SAINT-MARTIN-DE-FONTENAY;14320;49.1174;-0.3809714285714285
14330;LE MOLAY-LITTRY;14330;49.2392;-0.94871
14340;CAMBREMER;14340;49.1554;0.06635
14350;SOULEUVRE EN BOCAGE;14350;48.9211;-0.8504730769230769
14360;TROUVILLE-SUR-MER;14360;49.3657;0.0804
14370;ARGENCES;14370;49.1264;-0.1498666666666666
14380;NOUES DE SIENNE;14380;48.8404;-1.024429411764706
14390;CABOURG;14390;49.2428;-0.1493333333333333
14400;BAYEUX;14400;49.2652;-0.71320625
14410;VALDALLIÈRE;14410;48.8671;-0.7338583333333334
14420;POTIGNY;14420;48.9667;-0.2496
14430;DOZULÉ;14430;49.2313;-0.0178666666666666
14440;DOUVRES-LA-DÉLIVRANDE;14440;49.2791;-0.38175
14450;GRANDCAMP-MAISY;14450;49.3877;-1.0039333333333331
14460;COLOMBELLES;14460;49.2049;-0.2957
14470;COURSEULLES-SUR-MER;14470;49.3283;-0.4651
14480;CREULLY SUR SEULLES;14480;49.2673;-0.5345466666666667
14490;BALLEROY-SUR-DRÔME;14490;49.2063;-0.8192857142857143
14500;VIRE NORMANDIE;14500;48.8741;-0.8692399999999999
14510;HOULGATE;14510;49.28;-0.0611
14520;PORT-EN-BESSIN-HUPPAIN;14520;49.3375;-0.7664
14530;LUC-SUR-MER;14530;49.3145;-0.355
14540;BOURGUÉBUS;14540;49.0937;-0.28534
14550;BLAINVILLE-SUR-ORNE;14550;49.2291;-0.3006
14570;CLÉCY;14570;48.9119;-0.50936
14590;MOYAUX;14590;49.1951;0.3477
14600;HONFLEUR;14C03;49.3833;0.2353999999999999
14610;CAIRON;14610;49.2316;-0.4135272727272727
14620;MORTEAUX-COULIBUF;14620;48.8849;-0.0549
14630;FRÉNOUVILLE;14630;49.1585;-0.2411666666666666
14640;VILLERS-SUR-MER;14640;49.2908;-0.0076999999999999
14650;CARPIQUET;14650;49.1852;-0.4462
14670;TROARN;14C04;49.1679;-0.157125
14680;BRETTEVILLE-SUR-LAIZE;14680;49.0548;-0.322825
14690;PONT-D'OUILLY;14690;48.8955;-0.3772272727272727
14700;FALAISE;14700;48.917;-0.2192952380952381
14710;TRÉVIÈRES;14710;49.2955;-0.9136842105263158
14730;GIBERVILLE;14730;49.1816;-0.2839
14740;SAINT-MANVIEU-NORREY;14C05;49.2315;-0.5271818181818181
14750;SAINT-AUBIN-SUR-MER;14750;49.3279;-0.387
14760;BRETTEVILLE-SUR-ODON;14760;49.1663;-0.4166
14770;TERRES DE DRUANCE;14770;48.9192;-0.6172818181818182
14780;LION-SUR-MER;14780;49.3002;-0.3216
14790;VERSON;14790;49.147;-0.4650666666666667
14800;TOUQUES;14800;49.3059;0.100525
14810;MERVILLE-FRANCEVILLE-PLAGE;14C02;49.2598;-0.19355
14830;LANGRUNE-SUR-MER;14830;49.3235;-0.3735
14840;DÉMOUVILLE;14840;49.19;-0.2671
14850;HÉROUVILLETTE;14850;49.2213;-0.24145
14860;BAVENT;14860;49.23;-0.22725
14880;HERMANVILLE-SUR-MER;14880;49.2846;-0.30795
14910;BLONVILLE-SUR-MER;14910;49.35;0.0302
14920;MATHIEU;14920;49.2545;-0.3719
14930;ÉTERVILLE;14930;49.1442;-0.4272
14940;SANNERVILLE;14C04;49.1802;-0.214525
14950;BEAUMONT-EN-AUGE;14950;49.2737;0.090125
14960;ASNELLES;14C01;49.327;-0.5848
14970;BÉNOUVILLE;14970;49.2415;-0.2861
14980;ROTS;14980;49.2123;-0.4732
14990;BERNIÈRES-SUR-MER;14990;49.3306;-0.423
15000;AURILLAC;15C02;44.959;2.4293
15100;SAINT-FLOUR;15100;44.9763;3.121176470588235
15110;CHAUDES-AIGUES;15110;44.8722;3.005625
15120;MONTSALVY;15120;44.755;2.4778555555555557
15130;ARPAJON-SUR-CÈRE;15C02;44.9039;2.5046000000000004
15140;SAINT-MARTIN-VALMEROUX;15140;45.1137;2.4404307692307694
15150;LAROQUEBROU;15150;44.9477;2.205392307692308
15160;ALLANCHE;15160;45.2291;2.92146
15170;NEUSSARGUES EN PINATELLE;15170;45.1629;3.0116636363636364
15190;CONDAT;15190;45.288;2.7821111111111114
15200;MAURIAC;15200;45.2269;2.3493
15210;YDES;15210;45.3472;2.44745
15220;SAINT-MAMET-LA-SALVETAT;15220;44.7504;2.34056
15230;PIERREFORT;15C01;44.9839;2.81459
15240;SAIGNES;15240;45.3154;2.4885375
15250;NAUCELLES;15250;44.9702;2.400255555555556
15260;NEUVÉGLISE-SUR-TRUYÈRE;15260;44.9355;2.9871
15270;LANOBRE;15270;45.4;2.57275
15290;LE ROUGET-PERS;15290;44.8545;2.2146222222222223
15300;MURAT;15300;45.1101;2.8590846153846154
15310;SAINT-CERNIN;15310;45.0215;2.4171
15320;VAL D'ARCOMIE;15320;44.9392;3.2181
15340;PUYCAPEL;15340;44.7191;2.370775
15350;CHAMPAGNAC;15350;45.3885;2.387233333333333
15380;ANGLARDS-DE-SALERS;15380;45.2044;2.5268
15400;RIOM-ÈS-MONTAGNES;15400;45.2677;2.6538909090909093
15430;PAULHAC;15C01;45.0063;2.91835
15500;MASSIAC;15500;45.2627;3.1779333333333333
15590;VELZIC;15590;45.0228;2.5901
15600;MAURS;15600;44.7401;2.224292307692308
15700;PLEAUX;15700;45.1437;2.282966666666667
15800;VIC-SUR-CÈRE;15800;44.9379;2.6520444444444444
16000;ANGOULÊME;16000;45.65;0.1534
16100;COGNAC;16100;45.713;-0.349675
16110;LA ROCHEFOUCAULD-EN-ANGOUMOIS;16110;45.741;0.3778363636363636
16120;CHÂTEAUNEUF-SUR-CHARENTE;16120;45.5121;-0.0865444444444444
16130;SEGONZAC;16130;45.6278;-0.2797583333333333
16140;AIGRE;16140;45.9614;0.0061105263157894
16150;CHABANAIS;16150;45.895;0.7178875
16160;GOND-PONTOUVRE;16160;45.6833;0.1667
16170;ROUILLAC;16170;45.7969;-0.052925
16190;MONTMOREAU;16190;45.3833;0.1134571428571428
16200;JARNAC;16200;45.6426;-0.1781882352941176
16210;CHALAIS;16C02;45.2401;0.0544
16220;MONTBRON;16220;45.6692;0.49715
16230;MANSLE;16230;45.9172;0.1958625
16240;VILLEFAGNAN;16240;46.001;0.0737
16250;VAL DES VIGNES;16250;45.5333;0.02896875
16260;CHASSENEUIL-SUR-BONNIEURE;16260;45.891;0.4134
16270;TERRES-DE-HAUTE-CHARENTE;16270;45.8787;0.5797666666666667
16290;SAINT-SATURNIN;16290;45.6396;0.00975
16300;BARBEZIEUX-SAINT-HILAIRE;16300;45.5381;-0.1598578947368421
16310;MONTEMBUF;16310;45.7237;0.588425
16320;VILLEBOIS-LAVALETTE;16320;45.4763;0.2714785714285714
16330;VARS;16330;45.8263;0.1110999999999999
16340;L'ISLE-D'ESPAGNAC;16340;45.6617;0.1994
16350;CHAMPAGNE-MOUTON;16350;45.9498;0.415825
16360;BAIGNES-SAINTE-RADEGONDE;16360;45.3845;-0.1995375
16370;CHERVES-RICHEMONT;16370;45.7966;-0.3385249999999999
16380;CHAZELLES;16380;45.6147;0.4386125
16390;SAINT-SÉVERIN;16390;45.3242;0.2040625
16400;LA COURONNE;16400;45.6113;0.1431333333333333
16410;GARAT;16410;45.616;0.2751625
16420;BRIGUEUIL;16420;46.0029;0.83406
16430;CHAMPNIERS;16430;45.7145;0.1572333333333333
16440;ROULLET-SAINT-ESTÈPHE;16440;45.5833;0.05536
16450;SAINT-CLAUD;16450;45.941;0.4421333333333333
16460;AUNAC-SUR-CHARENTE;16460;45.9372;0.2661333333333333
16470;SAINT-MICHEL;16470;45.6421;0.1059
16480;BROSSAC;16480;45.2999;-0.059876923076923
16490;ALLOUE;16490;46.0636;0.5360400000000001
16500;CONFOLENS;16500;46.0686;0.70014
16510;VERTEUIL-SUR-CHARENTE;16C01;45.9817;0.2305
16560;JAULDES;16560;45.811;0.2201666666666666
16570;SAINT-GENIS-D'HIERSAC;16570;45.7412;0.0532
16590;BRIE;16590;45.7381;0.2408
16600;RUELLE-SUR-TOUVRE;16600;45.6798;0.24945
16620;MONTBOYER;16C02;45.3254;0.0749
16700;RUFFEC;16C01;46.0314;0.2155
16710;SAINT-YRIEIX-SUR-CHARENTE;16710;45.6752;0.1271
16720;SAINT-MÊME-LES-CARRIÈRES;16720;45.6445;-0.1421
16730;FLÉAC;16730;45.6411;0.0786
16800;SOYAUX;16800;45.6405;0.1975
17000;LA ROCHELLE;17000;46.1631;-1.1522
17100;SAINTES;17100;45.7597;-0.5949333333333333
17110;SAINT-GEORGES-DE-DIDONNE;17110;45.6054;-0.9997
17111;LOIX;17C02;46.2234;-1.4409
17113;MORNAC-SUR-SEUDRE;17C05;45.7097;-1.0291
17120;SEMUSSAC;17120;45.6227;-0.8187857142857143
17123;ÎLE-D'AIX;17C03;46.0123;-1.1748
17130;MONTENDRE;17130;45.2485;-0.3967647058823529
17132;MESCHERS-SUR-GIRONDE;17132;45.5593;-0.9567
17137;NIEUL-SUR-MER;17137;46.1931;-1.152225
17138;PUILBOREAU;17138;46.2043;-1.11095
17139;DOMPIERRE-SUR-MER;17139;46.1883;-1.0635
17140;LAGORD;17140;46.1892;-1.1539
17150;MIRAMBEAU;17150;45.3548;-0.593
17160;MATHA;17160;45.8211;-0.2946764705882353
17170;SAINT-JEAN-DE-LIVERSAY;17170;46.2992;-0.8057000000000001
17180;PÉRIGNY;17180;46.1545;-1.0969
17190;SAINT-GEORGES-D'OLÉRON;17190;45.9785;-1.3329
17200;ROYAN;17200;45.6281;-1.02185
17210;MONTLIEU-LA-GARDE;17210;45.2576;-0.2799071428571428
17220;SAINTE-SOULLE;17220;45.3167;-0.9662769230769233
17230;MARANS;17230;46.2533;-1.0364166666666668
17240;SAINT-GENIS-DE-SAINTONGE;17240;45.4936;-0.61080625
17250;SAINT-PORCHAIRE;17250;45.771;-0.8221307692307692
17260;GÉMOZAC;17260;45.5966;-0.67926
17270;MONTGUYON;17270;45.1903;-0.176725
17290;AIGREFEUILLE-D'AUNIS;17290;46.0551;-0.91398
17300;ROCHEFORT;17300;45.943;-0.9755
17310;SAINT-PIERRE-D'OLÉRON;17310;45.9437;-1.3294
17320;MARENNES-HIERS-BROUAGE;17320;45.8498;-1.0712
17330;LOULAY;17330;46.098;-0.51488
17340;CHÂTELAILLON-PLAGE;17340;46.0729;-1.0683
17350;SAINT-SAVINIEN;17350;45.837;-0.6512444444444445
17360;SAINT-AIGULIN;17360;45.1446;-0.0669
17370;SAINT-TROJAN-LES-BAINS;17370;45.8415;-1.2227
17380;TONNAY-BOUTONNE;17380;45.9926;-0.6721571428571428
17390;LA TREMBLADE;17390;45.7699;-1.1423
17400;SAINT-JEAN-D'ANGÉLY;17400;45.9869;-0.4945047619047619
17410;SAINT-MARTIN-DE-RÉ;17410;46.2031;-1.3675
17420;SAINT-PALAIS-SUR-MER;17420;45.6426;-1.0881
17430;TONNAY-CHARENTE;17430;45.9715;-0.82467
17440;AYTRÉ;17440;46.1342;-1.1183
17450;FOURAS;17C03;45.9818;-1.06725
17460;THÉNAC;17460;45.6792;-0.65107
17470;AULNAY;17470;46.0209;-0.3537333333333333
17480;LE CHÂTEAU-D'OLÉRON;17480;45.8873;-1.1963
17490;BEAUVAIS-SUR-MATHA;17490;45.8669;-0.1891555555555555
17500;JONZAC;17500;45.4772;-0.4013199999999999
17510;NÉRÉ;17510;45.9918;-0.1884111111111111
17520;JARNAC-CHAMPAGNE;17520;45.5591;-0.3375857142857143
17530;ARVERT;17530;45.7406;-1.1279
17540;VÉRINES;17540;46.2157;-0.9097714285714286
17550;DOLUS-D'OLÉRON;17550;45.9167;-1.2667
17560;BOURCEFRANC-LE-CHAPUS;17560;45.85;-1.15
17570;LES MATHES;17570;45.7175;-1.12915
17580;LE BOIS-PLAGE-EN-RÉ;17580;46.1862;-1.3924
17590;ARS-EN-RÉ;17C01;46.2261;-1.5295
17600;SAUJON;17600;45.7503;-0.877170588235294
17610;CHANIERS;17610;45.7046;-0.498425
17620;ÉCHILLAIS;17620;45.8321;-0.9537666666666668
17630;LA FLOTTE;17630;46.1865;-1.3267
17640;VAUX-SUR-MER;17640;45.6446;-1.0604
17650;SAINT-DENIS-D'OLÉRON;17C04;46.0342;-1.3783
17670;LA COUARDE-SUR-MER;17C02;46.1942;-1.4262
17690;ANGOULINS;17690;46.1053;-1.1071
17700;SURGÈRES;17700;46.1484;-0.736475
17730;PORT-DES-BARQUES;17730;45.9476;-1.0779
17740;SAINTE-MARIE-DE-RÉ;17740;46.1502;-1.3108
17750;ÉTAULES;17750;45.7321;-1.0988
17770;ÉCOYEUX;17770;45.8222;-0.4656647058823529
17780;SOUBISE;17780;45.9046;-1.0389
17800;PONS;17800;45.5802;-0.5078714285714285
17810;SAINT-GEORGES-DES-COTEAUX;17810;45.7838;-0.70875
